"IncomeE","Majority","LUOF_logical","Income10k","White","Black","No_Majority","Latino","Decile"
37183,"Hispanic/Latino",0,3.7183,0,0,0,1,2
89208,"White",0,8.9208,1,0,0,0,8
89750,"White",0,8.975,1,0,0,0,8
38586,"White",0,3.8586,1,0,0,0,2
85412,"White",0,8.5412,1,0,0,0,8
96964,"White",0,9.6964,1,0,0,0,9
75833,"White",0,7.5833,1,0,0,0,7
87147,"White",0,8.7147,1,0,0,0,8
37771,"White",0,3.7771,1,0,0,0,2
79279,"White",0,7.9279,1,0,0,0,7
75600,"White",0,7.56,1,0,0,0,7
97500,"White",0,9.75,1,0,0,0,9
47083,"White",0,4.7083,1,0,0,0,3
108397,"White",0,10.8397,1,0,0,0,9
85691,"White",1,8.5691,1,0,0,0,8
90789,"White",0,9.0789,1,0,0,0,8
87556,"White",0,8.7556,1,0,0,0,8
89357,"White",0,8.9357,1,0,0,0,8
90139,"White",0,9.0139,1,0,0,0,8
85271,"No Majority",0,8.5271,0,0,1,0,8
80114,"White",0,8.0114,1,0,0,0,8
54417,"White",0,5.4417,1,0,0,0,4
102294,"White",0,10.2294,1,0,0,0,9
68714,"White",1,6.8714,1,0,0,0,6
92948,"White",0,9.2948,1,0,0,0,8
91141,"White",0,9.1141,1,0,0,0,8
62758,"White",0,6.2758,1,0,0,0,6
71750,"White",0,7.175,1,0,0,0,7
77133,"White",0,7.7133,1,0,0,0,7
107866,"White",0,10.7866,1,0,0,0,9
126154,"White",0,12.6154,1,0,0,0,10
155592,"White",0,15.5592,1,0,0,0,10
76033,"White",0,7.6033,1,0,0,0,7
57996,"No Majority",0,5.7996,0,0,1,0,5
74647,"White",0,7.4647,1,0,0,0,7
87452,"Black",0,8.7452,0,1,0,0,8
78684,"Black",0,7.8684,0,1,0,0,7
82578,"White",0,8.2578,1,0,0,0,8
38307,"No Majority",0,3.8307,0,0,1,0,2
87336,"No Majority",0,8.7336,0,0,1,0,8
115104,"White",0,11.5104,1,0,0,0,9
90132,"White",0,9.0132,1,0,0,0,8
126833,"White",0,12.6833,1,0,0,0,10
54389,"No Majority",0,5.4389,0,0,1,0,4
55500,"No Majority",0,5.55,0,0,1,0,4
67188,"Black",0,6.7188,0,1,0,0,6
65489,"No Majority",0,6.5489,0,0,1,0,6
174511,"White",0,17.4511,1,0,0,0,10
33750,"Hispanic/Latino",1,3.375,0,0,0,1,1
125804,"White",1,12.5804,1,0,0,0,10
101042,"White",0,10.1042,1,0,0,0,9
91601,"White",0,9.1601,1,0,0,0,8
113417,"White",0,11.3417,1,0,0,0,9
53988,"White",0,5.3988,1,0,0,0,4
70341,"White",1,7.0341,1,0,0,0,7
123563,"White",0,12.3563,1,0,0,0,10
77708,"White",0,7.7708,1,0,0,0,7
85898,"White",0,8.5898,1,0,0,0,8
63173,"White",0,6.3173,1,0,0,0,6
"NA","No Majority",0,"NA",0,0,1,0,""
91975,"White",0,9.1975,1,0,0,0,8
133125,"No Majority",0,13.3125,0,0,1,0,10
106960,"White",0,10.696,1,0,0,0,9
22416,"Black",0,2.2416,0,1,0,0,1
47261,"Hispanic/Latino",0,4.7261,0,0,0,1,3
150500,"White",0,15.05,1,0,0,0,10
53906,"No Majority",1,5.3906,0,0,1,0,4
"NA","No Majority",0,"NA",0,0,1,0,""
105325,"No Majority",0,10.5325,0,0,1,0,9
134861,"No Majority",0,13.4861,0,0,1,0,10
114406,"No Majority",0,11.4406,0,0,1,0,9
57855,"Hispanic/Latino",0,5.7855,0,0,0,1,5
"NA","White",0,"NA",1,0,0,0,""
42069,"Hispanic/Latino",0,4.2069,0,0,0,1,2
100847,"No Majority",1,10.0847,0,0,1,0,9
114394,"No Majority",0,11.4394,0,0,1,0,9
145137,"No Majority",0,14.5137,0,0,1,0,10
200000,"White",0,20,1,0,0,0,10
60240,"Hispanic/Latino",0,6.024,0,0,0,1,5
112330,"White",0,11.233,1,0,0,0,9
162885,"No Majority",0,16.2885,0,0,1,0,10
88854,"White",0,8.8854,1,0,0,0,8
33597,"Hispanic/Latino",0,3.3597,0,0,0,1,1
91525,"No Majority",0,9.1525,0,0,1,0,8
69470,"White",0,6.947,1,0,0,0,6
65242,"No Majority",0,6.52419999999999,0,0,1,0,6
48060,"No Majority",0,4.806,0,0,1,0,3
67809,"White",0,6.7809,1,0,0,0,6
80109,"No Majority",0,8.0109,0,0,1,0,8
85833,"White",1,8.5833,1,0,0,0,8
66817,"White",0,6.6817,1,0,0,0,6
123000,"White",0,12.3,1,0,0,0,10
181699,"White",0,18.1699,1,0,0,0,10
169625,"White",0,16.9625,1,0,0,0,10
129500,"White",0,12.95,1,0,0,0,10
151538,"White",0,15.1538,1,0,0,0,10
36823,"Hispanic/Latino",0,3.6823,0,0,0,1,2
95915,"White",0,9.5915,1,0,0,0,9
63136,"No Majority",0,6.3136,0,0,1,0,6
85000,"White",0,8.5,1,0,0,0,8
72279,"White",0,7.2279,1,0,0,0,7
135625,"White",0,13.5625,1,0,0,0,10
52118,"White",0,5.2118,1,0,0,0,4
62167,"White",0,6.2167,1,0,0,0,5
72188,"White",0,7.2188,1,0,0,0,7
75104,"White",0,7.5104,1,0,0,0,7
76310,"White",0,7.631,1,0,0,0,7
110625,"White",0,11.0625,1,0,0,0,9
27567,"Black",0,2.7567,0,1,0,0,1
127612,"White",0,12.7612,1,0,0,0,10
73203,"White",1,7.3203,1,0,0,0,7
149750,"White",0,14.975,1,0,0,0,10
75214,"Black",0,7.5214,0,1,0,0,7
66036,"Hispanic/Latino",0,6.6036,0,0,0,1,6
109432,"White",0,10.9432,1,0,0,0,9
187833,"White",0,18.7833,1,0,0,0,10
76880,"White",0,7.688,1,0,0,0,7
179107,"White",0,17.9107,1,0,0,0,10
115527,"White",0,11.5527,1,0,0,0,10
131250,"White",0,13.125,1,0,0,0,10
33170,"White",0,3.317,1,0,0,0,1
195893,"No Majority",0,19.5893,0,0,1,0,10
33362,"No Majority",0,3.3362,0,0,1,0,1
183750,"White",0,18.375,1,0,0,0,10
206364,"No Majority",0,20.6364,0,0,1,0,10
63849,"White",0,6.3849,1,0,0,0,6
81863,"Hispanic/Latino",0,8.1863,0,0,0,1,8
127740,"No Majority",0,12.774,0,0,1,0,10
112813,"White",0,11.2813,1,0,0,0,9
67229,"No Majority",0,6.7229,0,0,1,0,6
167500,"White",0,16.75,1,0,0,0,10
165438,"White",0,16.5438,1,0,0,0,10
182206,"White",0,18.2206,1,0,0,0,10
139792,"White",0,13.9792,1,0,0,0,10
112750,"White",0,11.275,1,0,0,0,9
145500,"White",0,14.55,1,0,0,0,10
54632,"Hispanic/Latino",0,5.4632,0,0,0,1,4
76746,"No Majority",0,7.6746,0,0,1,0,7
94375,"No Majority",0,9.4375,0,0,1,0,9
135532,"No Majority",0,13.5532,0,0,1,0,10
80493,"White",0,8.0493,1,0,0,0,8
162266,"White",0,16.2266,1,0,0,0,10
139643,"White",0,13.9643,1,0,0,0,10
56042,"No Majority",0,5.6042,0,0,1,0,5
167222,"White",0,16.7222,1,0,0,0,10
91369,"White",0,9.1369,1,0,0,0,8
140417,"White",0,14.0417,1,0,0,0,10
58558,"Hispanic/Latino",0,5.8558,0,0,0,1,5
120952,"White",0,12.0952,1,0,0,0,10
120605,"White",0,12.0605,1,0,0,0,10
97572,"White",0,9.7572,1,0,0,0,9
69083,"Black",0,6.9083,0,1,0,0,6
104784,"White",0,10.4784,1,0,0,0,9
130994,"White",0,13.0994,1,0,0,0,10
200882,"White",0,20.0882,1,0,0,0,10
91552,"Black",1,9.1552,0,1,0,0,8
178965,"White",0,17.8965,1,0,0,0,10
62574,"Hispanic/Latino",0,6.2574,0,0,0,1,6
174414,"White",0,17.4414,1,0,0,0,10
158409,"White",0,15.8409,1,0,0,0,10
113295,"White",0,11.3295,1,0,0,0,9
97175,"White",0,9.7175,1,0,0,0,9
103839,"No Majority",1,10.3839,0,0,1,0,9
55945,"Hispanic/Latino",0,5.5945,0,0,0,1,5
184201,"White",0,18.4201,1,0,0,0,10
105246,"White",0,10.5246,1,0,0,0,9
91394,"White",0,9.1394,1,0,0,0,8
84470,"White",0,8.447,1,0,0,0,8
114878,"White",0,11.4878,1,0,0,0,9
120284,"No Majority",0,12.0284,0,0,1,0,10
84500,"No Majority",0,8.45,0,0,1,0,8
80781,"White",0,8.0781,1,0,0,0,8
143056,"White",0,14.3056,1,0,0,0,10
158125,"White",0,15.8125,1,0,0,0,10
76276,"White",0,7.6276,1,0,0,0,7
97574,"No Majority",0,9.7574,0,0,1,0,9
93625,"No Majority",0,9.3625,0,0,1,0,9
150469,"No Majority",0,15.0469,0,0,1,0,10
117833,"No Majority",0,11.7833,0,0,1,0,10
69467,"White",0,6.9467,1,0,0,0,6
188092,"White",0,18.8092,1,0,0,0,10
191691,"White",0,19.1691,1,0,0,0,10
130156,"No Majority",0,13.0156,0,0,1,0,10
84444,"No Majority",0,8.4444,0,0,1,0,8
41537,"No Majority",0,4.1537,0,0,1,0,2
120217,"White",0,12.0217,1,0,0,0,10
92511,"White",1,9.2511,1,0,0,0,8
47708,"Hispanic/Latino",0,4.7708,0,0,0,1,3
99479,"White",0,9.9479,1,0,0,0,9
128452,"White",0,12.8452,1,0,0,0,10
102292,"White",0,10.2292,1,0,0,0,9
76212,"White",0,7.6212,1,0,0,0,7
75556,"White",0,7.5556,1,0,0,0,7
68069,"White",1,6.8069,1,0,0,0,6
85433,"White",0,8.5433,1,0,0,0,8
118352,"White",0,11.8352,1,0,0,0,10
62313,"White",0,6.2313,1,0,0,0,5
125268,"White",0,12.5268,1,0,0,0,10
101786,"White",0,10.1786,1,0,0,0,9
88011,"White",0,8.8011,1,0,0,0,8
95880,"White",0,9.588,1,0,0,0,9
"NA","White",0,"NA",1,0,0,0,""
61357,"White",0,6.1357,1,0,0,0,5
91059,"White",0,9.1059,1,0,0,0,8
45031,"White",0,4.5031,1,0,0,0,3
37390,"White",0,3.739,1,0,0,0,2
75684,"White",0,7.5684,1,0,0,0,7
91084,"White",0,9.1084,1,0,0,0,8
59315,"Hispanic/Latino",0,5.9315,0,0,0,1,5
124948,"White",0,12.4948,1,0,0,0,10
50577,"Hispanic/Latino",0,5.0577,0,0,0,1,4
50893,"Hispanic/Latino",0,5.0893,0,0,0,1,4
93380,"White",0,9.338,1,0,0,0,9
181913,"No Majority",0,18.1913,0,0,1,0,10
"NA","Black",0,"NA",0,1,0,0,""
62996,"No Majority",0,6.2996,0,0,1,0,6
32018,"Hispanic/Latino",0,3.2018,0,0,0,1,1
141197,"White",0,14.1197,1,0,0,0,10
70328,"White",0,7.0328,1,0,0,0,7
120000,"White",0,12,1,0,0,0,10
141625,"No Majority",0,14.1625,0,0,1,0,10
48817,"Hispanic/Latino",0,4.8817,0,0,0,1,3
83611,"No Majority",0,8.3611,0,0,1,0,8
85491,"White",0,8.5491,1,0,0,0,8
112734,"No Majority",0,11.2734,0,0,1,0,9
83010,"White",0,8.301,1,0,0,0,8
79803,"No Majority",0,7.9803,0,0,1,0,7
105526,"No Majority",0,10.5526,0,0,1,0,9
52778,"No Majority",0,5.2778,0,0,1,0,4
92636,"No Majority",0,9.2636,0,0,1,0,8
137197,"White",0,13.7197,1,0,0,0,10
110409,"White",0,11.0409,1,0,0,0,9
182760,"White",0,18.276,1,0,0,0,10
33056,"Black",0,3.3056,0,1,0,0,1
172986,"White",0,17.2986,1,0,0,0,10
74750,"White",0,7.475,1,0,0,0,7
85682,"White",0,8.5682,1,0,0,0,8
65821,"White",0,6.5821,1,0,0,0,6
53750,"No Majority",0,5.375,0,0,1,0,4
45245,"Black",0,4.5245,0,1,0,0,3
67199,"White",0,6.7199,1,0,0,0,6
68967,"No Majority",0,6.8967,0,0,1,0,6
51263,"Black",0,5.1263,0,1,0,0,4
61500,"Black",0,6.15,0,1,0,0,5
32898,"Black",0,3.2898,0,1,0,0,1
226442,"White",0,22.6442,1,0,0,0,10
34222,"Black",0,3.4222,0,1,0,0,1
57224,"Hispanic/Latino",0,5.7224,0,0,0,1,5
99974,"White",0,9.9974,1,0,0,0,9
76818,"White",0,7.6818,1,0,0,0,7
201544,"White",0,20.1544,1,0,0,0,10
"NA","Black",0,"NA",0,1,0,0,""
68750,"No Majority",0,6.875,0,0,1,0,6
60197,"Hispanic/Latino",0,6.0197,0,0,0,1,5
77250,"White",0,7.725,1,0,0,0,7
99512,"White",0,9.9512,1,0,0,0,9
179519,"White",0,17.9519,1,0,0,0,10
117500,"White",0,11.75,1,0,0,0,10
59706,"White",0,5.9706,1,0,0,0,5
44125,"No Majority",0,4.4125,0,0,1,0,3
43642,"Black",0,4.3642,0,1,0,0,3
75863,"No Majority",0,7.5863,0,0,1,0,7
92986,"Hispanic/Latino",0,9.2986,0,0,0,1,9
58333,"Hispanic/Latino",0,5.8333,0,0,0,1,5
95990,"White",0,9.599,1,0,0,0,9
58962,"Hispanic/Latino",0,5.8962,0,0,0,1,5
78258,"No Majority",0,7.8258,0,0,1,0,7
107155,"No Majority",0,10.7155,0,0,1,0,9
32784,"No Majority",0,3.2784,0,0,1,0,1
116898,"White",0,11.6898,1,0,0,0,10
170313,"White",0,17.0313,1,0,0,0,10
90965,"White",0,9.0965,1,0,0,0,8
98639,"White",0,9.8639,1,0,0,0,9
136250,"White",0,13.625,1,0,0,0,10
141552,"White",0,14.1552,1,0,0,0,10
114167,"White",0,11.4167,1,0,0,0,9
78649,"White",0,7.8649,1,0,0,0,7
110170,"White",0,11.017,1,0,0,0,9
193929,"White",0,19.3929,1,0,0,0,10
104190,"No Majority",0,10.419,0,0,1,0,9
135954,"No Majority",0,13.5954,0,0,1,0,10
51175,"Hispanic/Latino",0,5.1175,0,0,0,1,4
97578,"White",1,9.7578,1,0,0,0,9
104875,"White",0,10.4875,1,0,0,0,9
100222,"No Majority",0,10.0222,0,0,1,0,9
186500,"No Majority",0,18.65,0,0,1,0,10
71200,"White",0,7.12,1,0,0,0,7
82794,"White",0,8.2794,1,0,0,0,8
85625,"No Majority",0,8.5625,0,0,1,0,8
41653,"Black",0,4.1653,0,1,0,0,2
43696,"Black",0,4.3696,0,1,0,0,3
45625,"Black",0,4.5625,0,1,0,0,3
131733,"White",0,13.1733,1,0,0,0,10
147563,"No Majority",0,14.7563,0,0,1,0,10
69271,"No Majority",0,6.9271,0,0,1,0,6
68048,"No Majority",0,6.8048,0,0,1,0,6
88466,"White",0,8.8466,1,0,0,0,8
80294,"White",0,8.0294,1,0,0,0,8
87724,"White",0,8.7724,1,0,0,0,8
188750,"White",0,18.875,1,0,0,0,10
44973,"Black",0,4.4973,0,1,0,0,3
206544,"White",0,20.6544,1,0,0,0,10
250001,"White",0,25.0001,1,0,0,0,10
34634,"Black",0,3.4634,0,1,0,0,1
55938,"No Majority",0,5.5938,0,0,1,0,5
90978,"White",0,9.0978,1,0,0,0,8
144150,"White",0,14.415,1,0,0,0,10
109167,"White",0,10.9167,1,0,0,0,9
91400,"White",0,9.14,1,0,0,0,8
59898,"No Majority",0,5.9898,0,0,1,0,5
65748,"No Majority",0,6.5748,0,0,1,0,6
98183,"White",0,9.8183,1,0,0,0,9
106798,"White",0,10.6798,1,0,0,0,9
24167,"Black",0,2.4167,0,1,0,0,1
56838,"No Majority",1,5.6838,0,0,1,0,5
168750,"White",0,16.875,1,0,0,0,10
98426,"White",0,9.8426,1,0,0,0,9
64330,"White",0,6.433,1,0,0,0,6
76982,"White",0,7.6982,1,0,0,0,7
85625,"White",0,8.5625,1,0,0,0,8
66786,"White",0,6.6786,1,0,0,0,6
70673,"White",0,7.0673,1,0,0,0,7
118000,"White",0,11.8,1,0,0,0,10
183125,"White",0,18.3125,1,0,0,0,10
126364,"White",0,12.6364,1,0,0,0,10
109125,"White",0,10.9125,1,0,0,0,9
156875,"White",0,15.6875,1,0,0,0,10
89615,"White",0,8.9615,1,0,0,0,8
130000,"White",0,13,1,0,0,0,10
159286,"White",0,15.9286,1,0,0,0,10
83333,"White",0,8.3333,1,0,0,0,8
157500,"White",0,15.75,1,0,0,0,10
108684,"White",0,10.8684,1,0,0,0,9
100565,"White",0,10.0565,1,0,0,0,9
92065,"White",0,9.2065,1,0,0,0,8
178750,"White",0,17.875,1,0,0,0,10
66205,"White",0,6.6205,1,0,0,0,6
87679,"White",0,8.7679,1,0,0,0,8
84960,"White",0,8.496,1,0,0,0,8
87976,"No Majority",0,8.7976,0,0,1,0,8
87104,"White",0,8.7104,1,0,0,0,8
102635,"White",0,10.2635,1,0,0,0,9
108266,"White",0,10.8266,1,0,0,0,9
156042,"White",0,15.6042,1,0,0,0,10
105326,"White",0,10.5326,1,0,0,0,9
131563,"White",0,13.1563,1,0,0,0,10
23438,"Hispanic/Latino",1,2.3438,0,0,0,1,1
85144,"White",0,8.5144,1,0,0,0,8
91719,"White",0,9.1719,1,0,0,0,8
133988,"White",0,13.3988,1,0,0,0,10
246490,"White",0,24.649,1,0,0,0,10
79602,"White",0,7.9602,1,0,0,0,7
49789,"White",0,4.9789,1,0,0,0,4
151125,"White",0,15.1125,1,0,0,0,10
156855,"White",0,15.6855,1,0,0,0,10
85833,"White",0,8.5833,1,0,0,0,8
77292,"White",0,7.7292,1,0,0,0,7
105278,"White",0,10.5278,1,0,0,0,9
122639,"White",0,12.2639,1,0,0,0,10
107708,"White",0,10.7708,1,0,0,0,9
99531,"White",1,9.9531,1,0,0,0,9
90750,"No Majority",0,9.075,0,0,1,0,8
138894,"White",0,13.8894,1,0,0,0,10
139000,"White",0,13.9,1,0,0,0,10
121210,"White",0,12.121,1,0,0,0,10
125956,"White",1,12.5956,1,0,0,0,10
177228,"White",0,17.7228,1,0,0,0,10
152037,"White",0,15.2037,1,0,0,0,10
130404,"White",0,13.0404,1,0,0,0,10
91394,"White",0,9.1394,1,0,0,0,8
106719,"White",0,10.6719,1,0,0,0,9
103505,"White",1,10.3505,1,0,0,0,9
93574,"White",0,9.3574,1,0,0,0,9
80455,"White",0,8.0455,1,0,0,0,8
89625,"White",0,8.9625,1,0,0,0,8
63714,"Black",0,6.3714,0,1,0,0,6
127262,"White",0,12.7262,1,0,0,0,10
137898,"White",0,13.7898,1,0,0,0,10
66313,"White",0,6.6313,1,0,0,0,6
82361,"White",0,8.2361,1,0,0,0,8
61250,"White",0,6.125,1,0,0,0,5
60721,"No Majority",0,6.0721,0,0,1,0,5
103720,"White",0,10.372,1,0,0,0,9
110408,"White",0,11.0408,1,0,0,0,9
51705,"Hispanic/Latino",0,5.1705,0,0,0,1,4
96275,"No Majority",0,9.6275,0,0,1,0,9
153558,"White",0,15.3558,1,0,0,0,10
190833,"White",0,19.0833,1,0,0,0,10
85764,"No Majority",0,8.5764,0,0,1,0,8
134231,"White",0,13.4231,1,0,0,0,10
143106,"White",0,14.3106,1,0,0,0,10
59179,"No Majority",0,5.9179,0,0,1,0,5
75571,"White",0,7.5571,1,0,0,0,7
64426,"White",0,6.4426,1,0,0,0,6
99300,"White",0,9.93,1,0,0,0,9
70227,"Black",0,7.0227,0,1,0,0,7
111699,"White",0,11.1699,1,0,0,0,9
76384,"White",0,7.6384,1,0,0,0,7
65918,"White",0,6.5918,1,0,0,0,6
87788,"White",0,8.7788,1,0,0,0,8
87759,"White",0,8.7759,1,0,0,0,8
108365,"White",0,10.8365,1,0,0,0,9
95156,"No Majority",0,9.5156,0,0,1,0,9
48402,"No Majority",0,4.8402,0,0,1,0,3
163690,"White",0,16.369,1,0,0,0,10
83772,"White",1,8.3772,1,0,0,0,8
64871,"Black",0,6.4871,0,1,0,0,6
117494,"White",0,11.7494,1,0,0,0,10
29095,"White",0,2.9095,1,0,0,0,1
46545,"White",0,4.6545,1,0,0,0,3
101164,"No Majority",0,10.1164,0,0,1,0,9
165078,"White",0,16.5078,1,0,0,0,10
31964,"Black",1,3.1964,0,1,0,0,1
75952,"White",0,7.5952,1,0,0,0,7
39413,"No Majority",0,3.9413,0,0,1,0,2
87600,"White",0,8.76,1,0,0,0,8
22010,"No Majority",0,2.201,0,0,1,0,1
57417,"Hispanic/Latino",0,5.7417,0,0,0,1,5
84857,"White",0,8.4857,1,0,0,0,8
53462,"Hispanic/Latino",0,5.3462,0,0,0,1,4
"NA","Black",0,"NA",0,1,0,0,""
55761,"White",0,5.5761,1,0,0,0,5
93279,"White",1,9.3279,1,0,0,0,9
118964,"White",0,11.8964,1,0,0,0,10
93565,"White",0,9.3565,1,0,0,0,9
145299,"White",0,14.5299,1,0,0,0,10
82647,"No Majority",0,8.2647,0,0,1,0,8
28036,"Black",0,2.8036,0,1,0,0,1
87222,"White",0,8.7222,1,0,0,0,8
85150,"White",0,8.515,1,0,0,0,8
84931,"White",0,8.4931,1,0,0,0,8
229476,"White",0,22.9476,1,0,0,0,10
70250,"No Majority",1,7.025,0,0,1,0,7
87045,"White",0,8.7045,1,0,0,0,8
203819,"White",0,20.3819,1,0,0,0,10
99700,"White",0,9.97,1,0,0,0,9
78023,"No Majority",0,7.8023,0,0,1,0,7
97197,"White",0,9.7197,1,0,0,0,9
61705,"White",0,6.1705,1,0,0,0,5
90030,"White",0,9.003,1,0,0,0,8
91944,"White",0,9.1944,1,0,0,0,8
40455,"No Majority",0,4.0455,0,0,1,0,2
67212,"White",0,6.7212,1,0,0,0,6
94777,"White",0,9.4777,1,0,0,0,9
96688,"White",0,9.6688,1,0,0,0,9
68345,"No Majority",0,6.8345,0,0,1,0,6
52604,"White",0,5.2604,1,0,0,0,4
77554,"White",0,7.7554,1,0,0,0,7
95295,"White",0,9.5295,1,0,0,0,9
118902,"White",0,11.8902,1,0,0,0,10
109722,"No Majority",0,10.9722,0,0,1,0,9
184583,"White",0,18.4583,1,0,0,0,10
197632,"White",0,19.7632,1,0,0,0,10
"NA","White",0,"NA",1,0,0,0,""
112037,"White",0,11.2037,1,0,0,0,9
127385,"White",0,12.7385,1,0,0,0,10
183958,"White",0,18.3958,1,0,0,0,10
66268,"White",0,6.6268,1,0,0,0,6
44976,"Hispanic/Latino",0,4.4976,0,0,0,1,3
144722,"White",0,14.4722,1,0,0,0,10
101208,"White",0,10.1208,1,0,0,0,9
86721,"White",0,8.6721,1,0,0,0,8
114838,"White",0,11.4838,1,0,0,0,9
118920,"White",0,11.892,1,0,0,0,10
112500,"White",0,11.25,1,0,0,0,9
108558,"White",0,10.8558,1,0,0,0,9
161722,"White",0,16.1722,1,0,0,0,10
74063,"White",0,7.4063,1,0,0,0,7
98890,"White",0,9.889,1,0,0,0,9
108981,"White",0,10.8981,1,0,0,0,9
156809,"White",0,15.6809,1,0,0,0,10
131111,"No Majority",0,13.1111,0,0,1,0,10
36199,"No Majority",0,3.6199,0,0,1,0,2
48359,"No Majority",0,4.8359,0,0,1,0,3
66996,"White",0,6.6996,1,0,0,0,6
114667,"No Majority",0,11.4667,0,0,1,0,9
"NA","No Majority",0,"NA",0,0,1,0,""
150017,"White",0,15.0017,1,0,0,0,10
57621,"Hispanic/Latino",0,5.7621,0,0,0,1,5
159129,"White",0,15.9129,1,0,0,0,10
130724,"White",0,13.0724,1,0,0,0,10
46250,"Hispanic/Latino",0,4.625,0,0,0,1,3
95160,"White",0,9.516,1,0,0,0,9
81675,"White",0,8.1675,1,0,0,0,8
71103,"White",0,7.1103,1,0,0,0,7
93610,"White",0,9.361,1,0,0,0,9
43015,"White",0,4.3015,1,0,0,0,3
130260,"White",0,13.026,1,0,0,0,10
69841,"No Majority",0,6.9841,0,0,1,0,6
74861,"No Majority",0,7.4861,0,0,1,0,7
151417,"No Majority",0,15.1417,0,0,1,0,10
18825,"Black",1,1.8825,0,1,0,0,1
83456,"White",0,8.3456,1,0,0,0,8
102560,"White",0,10.256,1,0,0,0,9
162837,"White",0,16.2837,1,0,0,0,10
171300,"White",0,17.13,1,0,0,0,10
97742,"White",0,9.7742,1,0,0,0,9
47361,"No Majority",0,4.7361,0,0,1,0,3
109301,"White",0,10.9301,1,0,0,0,9
101765,"White",0,10.1765,1,0,0,0,9
80650,"White",0,8.065,1,0,0,0,8
56413,"White",0,5.6413,1,0,0,0,5
154038,"White",0,15.4038,1,0,0,0,10
52837,"White",0,5.2837,1,0,0,0,4
96765,"White",0,9.6765,1,0,0,0,9
81250,"White",0,8.125,1,0,0,0,8
87583,"White",0,8.7583,1,0,0,0,8
44138,"White",0,4.4138,1,0,0,0,3
34849,"White",0,3.4849,1,0,0,0,2
53020,"Hispanic/Latino",0,5.302,0,0,0,1,4
203438,"White",0,20.3438,1,0,0,0,10
77756,"White",0,7.7756,1,0,0,0,7
121250,"White",0,12.125,1,0,0,0,10
59479,"White",0,5.9479,1,0,0,0,5
174000,"White",0,17.4,1,0,0,0,10
78675,"No Majority",0,7.8675,0,0,1,0,7
123318,"No Majority",0,12.3318,0,0,1,0,10
117831,"No Majority",0,11.7831,0,0,1,0,10
89576,"No Majority",0,8.9576,0,0,1,0,8
82782,"White",0,8.2782,1,0,0,0,8
82675,"White",0,8.2675,1,0,0,0,8
124904,"White",0,12.4904,1,0,0,0,10
83047,"White",0,8.3047,1,0,0,0,8
86509,"White",0,8.6509,1,0,0,0,8
119512,"White",0,11.9512,1,0,0,0,10
75313,"No Majority",0,7.5313,0,0,1,0,7
250001,"White",0,25.0001,1,0,0,0,10
50366,"White",0,5.0366,1,0,0,0,4
122313,"No Majority",0,12.2313,0,0,1,0,10
175568,"White",1,17.5568,1,0,0,0,10
103869,"White",0,10.3869,1,0,0,0,9
39625,"Black",1,3.9625,0,1,0,0,2
105000,"White",0,10.5,1,0,0,0,9
144406,"White",0,14.4406,1,0,0,0,10
62000,"White",0,6.2,1,0,0,0,5
71181,"White",0,7.1181,1,0,0,0,7
145648,"White",0,14.5648,1,0,0,0,10
49345,"Black",0,4.9345,0,1,0,0,3
250001,"White",0,25.0001,1,0,0,0,10
40262,"Hispanic/Latino",0,4.0262,0,0,0,1,2
57895,"White",0,5.7895,1,0,0,0,5
70694,"White",0,7.0694,1,0,0,0,7
82770,"White",0,8.277,1,0,0,0,8
72928,"Hispanic/Latino",0,7.2928,0,0,0,1,7
41915,"Hispanic/Latino",0,4.1915,0,0,0,1,2
56925,"No Majority",0,5.6925,0,0,1,0,5
49797,"No Majority",0,4.9797,0,0,1,0,4
66029,"No Majority",1,6.6029,0,0,1,0,6
149435,"White",0,14.9435,1,0,0,0,10
163125,"White",0,16.3125,1,0,0,0,10
41490,"Black",0,4.149,0,1,0,0,2
90732,"White",0,9.0732,1,0,0,0,8
76699,"No Majority",0,7.6699,0,0,1,0,7
66597,"White",0,6.6597,1,0,0,0,6
34947,"Hispanic/Latino",0,3.4947,0,0,0,1,2
126075,"No Majority",0,12.6075,0,0,1,0,10
66026,"White",0,6.6026,1,0,0,0,6
79485,"White",0,7.9485,1,0,0,0,7
66185,"No Majority",0,6.6185,0,0,1,0,6
141250,"White",0,14.125,1,0,0,0,10
78429,"No Majority",0,7.8429,0,0,1,0,7
65960,"White",0,6.596,1,0,0,0,6
116881,"No Majority",0,11.6881,0,0,1,0,10
37446,"Black",1,3.7446,0,1,0,0,2
46681,"Black",1,4.6681,0,1,0,0,3
83103,"White",0,8.3103,1,0,0,0,8
85556,"No Majority",0,8.5556,0,0,1,0,8
40161,"Black",0,4.0161,0,1,0,0,2
64583,"Black",0,6.4583,0,1,0,0,6
72361,"No Majority",0,7.2361,0,0,1,0,7
90250,"White",0,9.025,1,0,0,0,8
29868,"Black",0,2.9868,0,1,0,0,1
51797,"Black",0,5.1797,0,1,0,0,4
216375,"White",0,21.6375,1,0,0,0,10
86500,"White",0,8.65,1,0,0,0,8
70978,"White",0,7.0978,1,0,0,0,7
110191,"White",0,11.0191,1,0,0,0,9
30611,"Hispanic/Latino",0,3.0611,0,0,0,1,1
24641,"Black",1,2.4641,0,1,0,0,1
73214,"White",0,7.3214,1,0,0,0,7
185847,"White",0,18.5847,1,0,0,0,10
